threshold_pct,max_setup_hold_bars,ctx_dist_ema200,ctx_ema50_slope,ctx_supertrend,ctx_vol_z,ctx_bb_width_ratio,ctx_atr_pct,ctx_rsi,ctx_cmo,ctx_williams_r,ctx_vol_ratio,ctx_vol_sig,ctx_setup_bars,entry_threshold_pct,trades,win_rate,avg_return,avg_hold_bars,return_per_bar,tp_mult,sl_mult,tp_trail_mult,sl_trail_mult,max_holding_bars,time_decay_mult,active_trail_sl,time_decay_sl
0.17,12,-0.897024,-0.081587,0.0,3.046375,0.508567,0.114951,29.77602,-50.456134,-84.736528,1.726024,0.532374,5.733813,0.17,139,74.82,6.5605,9.53,1.903215,1.1,3.25,0.01,4.1000000000000005,46,0.9,True,True
0.17,14,-0.876519,-0.079142,0.0,2.97124,0.492538,0.111303,29.811996,-50.603522,-84.882746,1.756277,0.529801,6.344371,0.17,151,70.86,6.1296,9.89,1.86959,1.3,8.0,0.05,6.9,23,1.1,True,True
0.17,16,-0.821989,-0.074719,0.0,2.908969,0.466549,0.106723,29.898476,-51.526321,-84.896588,1.735559,0.520468,7.444444,0.17,171,74.85,6.0103,10.07,1.815441,1.1,6.0,0.060000000000000005,6.9,28,0.4,True,True
0.17,18,-0.806222,-0.072431,0.0,2.846277,0.451957,0.103729,29.937974,-51.822538,-84.922634,1.707134,0.51087,8.157609,0.17,184,70.65,6.5989,13.78,1.699007,1.6,5.75,0.060000000000000005,9.4,27,0.1,True,True
0.17,20,-0.785907,-0.070411,0.0,2.775321,0.438984,0.1017,29.918279,-52.669364,-85.462397,1.715359,0.510204,8.852041,0.17,196,75.0,5.8869,15.52,1.747571,1.3,6.5,0.16,10.0,43,0.1,True,True
0.17,22,-0.761536,-0.068082,0.0,2.69313,0.42669,0.099019,29.866184,-53.307395,-86.051981,1.738053,0.511962,9.631579,0.17,209,75.6,5.9536,14.23,1.680688,1.3,5.25,0.03,6.9,48,0.6,True,True
0.17,25,-0.720812,-0.064267,0.0,2.528509,0.405659,0.09442,30.095426,-53.488465,-86.688649,1.703547,0.535865,11.299578,0.17,237,73.42,5.811,15.9,1.469903,1.6,7.25,0.08,8.799999999999999,47,1.0,True,True
0.17,28,-0.696647,-0.062205,0.0,2.443697,0.391642,0.091593,30.091543,-53.873982,-86.937255,1.713464,0.562016,12.573643,0.17,258,76.74,5.7166,17.45,1.415201,1.5,7.5,0.28,9.9,47,0.2,True,True
0.17,30,-0.693234,-0.061634,0.0,2.434144,0.387271,0.090824,30.106972,-54.012835,-87.153335,1.698226,0.552632,13.090226,0.17,266,75.94,5.0275,14.73,1.235019,1.5,5.75,0.32,7.500000000000001,40,0.6,True,True
0.17,35,-0.670981,-0.059081,0.0,2.37072,0.373144,0.087925,30.183157,-54.419485,-87.510738,1.691319,0.554795,14.825342,0.17,292,72.95,4.5208,10.54,1.418595,1.3,7.25,0.04,8.4,46,1.7000000000000002,True,True
0.17,40,-0.652868,-0.057065,0.0,2.387248,0.365053,0.086406,30.169159,-54.803264,-87.620286,1.730293,0.561905,16.520635,0.17,315,76.19,3.7046,8.83,1.357257,0.8,5.75,0.01,8.799999999999999,35,0.4,True,True
0.17,45,-0.639691,-0.055424,0.0,2.320628,0.356714,0.084868,30.141843,-55.217533,-87.697412,1.754998,0.570571,17.951952,0.17,333,76.58,5.0625,15.35,1.424658,1.3,6.75,0.15000000000000002,7.4,48,0.4,True,True
0.17,50,-0.624663,-0.053688,0.0,2.281923,0.347604,0.082905,30.137279,-55.352247,-87.653747,1.795016,0.581461,19.921348,0.17,356,71.35,3.4549,7.96,1.123259,1.0,6.0,0.18000000000000002,7.4,40,1.9000000000000001,True,True
0.18,1,-1.142611,-0.151949,0.0,4.706739,0.86767,0.169499,23.520744,-59.862242,-95.520267,2.449797,0.714286,1.0,0.18,7,85.71,15.5374,17.57,3.350694,1.3,6.5,0.25,5.500000000000001,49,0.1,True,True
0.18,2,-1.341418,-0.113347,0.0,4.086999,0.724531,0.148732,29.250833,-47.207403,-86.091412,2.678249,0.75,1.5625,0.18,16,56.25,8.1824,10.25,2.421288,1.5,7.5,0.22,8.6,30,2.5000000000000004,True,True
0.18,3,-1.082898,-0.105883,0.0,3.936628,0.704093,0.150735,30.548767,-44.243569,-82.038474,1.859275,0.540541,2.378378,0.18,37,59.46,12.0408,8.95,2.452872,1.6,5.25,0.19,4.2,47,4.8,True,True
0.18,4,-1.09016,-0.103625,0.0,3.79644,0.66837,0.147759,30.384879,-44.559654,-80.38922,1.805803,0.464286,2.928571,0.18,56,76.79,11.7756,11.05,2.564154,1.5,5.25,0.01,5.800000000000001,21,0.6,True,True
0.18,5,-1.022114,-0.10072,0.0,3.54798,0.637435,0.141289,30.288057,-45.622321,-80.641616,1.721043,0.485294,3.294118,0.18,68,83.82,13.0747,17.65,2.116037,1.5,7.5,0.45,7.7,47,0.8,True,True
0.18,6,-1.008223,-0.097625,0.0,3.482254,0.620348,0.137854,30.272661,-46.505722,-81.434534,1.696658,0.493151,3.479452,0.18,73,78.08,12.0943,10.44,2.372635,1.6,4.25,0.05,5.2,18,0.1,True,True
0.18,7,-1.043642,-0.095669,0.0,3.329832,0.597488,0.133458,30.273721,-47.29083,-82.281328,1.764726,0.534884,4.011628,0.18,86,77.91,12.1247,14.13,2.263253,1.7000000000000002,3.25,0.09999999999999999,5.800000000000001,50,1.1,True,True
0.18,8,-1.013629,-0.092663,0.0,3.259232,0.576343,0.127352,29.871374,-48.614157,-83.400538,1.7191,0.515464,4.463918,0.18,97,79.38,9.7316,13.15,2.228663,1.3,6.0,0.09999999999999999,8.299999999999999,49,1.0,True,True
0.18,9,-1.015968,-0.091663,0.0,3.206982,0.568246,0.126654,30.114674,-48.673103,-83.602826,1.701755,0.514286,4.809524,0.18,105,77.14,8.8498,13.19,2.217873,1.3,5.25,0.16,9.1,37,0.4,True,True
0.18,10,-1.001849,-0.088959,0.0,3.085537,0.553121,0.123488,30.111094,-49.156327,-83.891775,1.69941,0.531532,5.09009,0.18,111,72.97,6.8048,11.24,2.053417,1.3,4.25,0.01,9.1,31,0.7000000000000001,True,True
0.18,12,-0.95223,-0.086166,0.0,3.016255,0.527998,0.118832,29.914144,-49.618995,-84.121786,1.66884,0.520325,5.707317,0.18,123,67.48,6.0532,9.99,1.887134,1.3,7.0,0.05,7.7,41,1.9000000000000001,True,True
0.18,14,-0.914881,-0.082541,0.0,2.911177,0.505644,0.113853,29.954867,-50.07705,-84.500364,1.718585,0.525547,6.50365,0.18,137,62.04,5.909,6.77,1.635966,1.3,3.75,0.01,9.8,28,2.9000000000000004,True,True
0.18,16,-0.858538,-0.077801,0.0,2.835998,0.477411,0.108937,30.031464,-51.065114,-84.477566,1.701989,0.519231,7.641026,0.18,156,75.64,9.0105,19.81,1.848793,1.7000000000000002,6.5,0.01,9.0,49,0.7000000000000001,True,True
0.18,18,-0.838176,-0.07623,0.0,2.8414,0.469303,0.106902,29.972109,-51.435961,-84.497242,1.684694,0.512195,8.121951,0.18,164,74.39,6.6881,15.27,1.739612,1.3,8.0,0.2,6.000000000000001,48,0.8,True,True
0.18,20,-0.806908,-0.073468,0.0,2.785539,0.453465,0.104174,29.840427,-52.718072,-85.113927,1.707267,0.531073,8.954802,0.18,177,75.14,5.623,14.28,1.821337,1.3,8.0,0.06999999999999999,8.0,39,0.30000000000000004,True,True
0.18,22,-0.793604,-0.070846,0.0,2.676425,0.438845,0.100951,29.762297,-53.459335,-85.76686,1.728657,0.52356,9.858639,0.18,191,78.01,5.0715,9.02,1.607035,0.7,5.25,0.01,7.500000000000001,48,0.1,True,True
0.18,25,-0.759644,-0.067809,0.0,2.568963,0.42425,0.097568,29.956139,-53.606385,-86.28138,1.704666,0.540284,11.184834,0.18,211,74.41,5.7239,13.13,1.423168,1.3,3.25,0.09999999999999999,8.0,49,0.1,True,True
0.18,28,-0.725101,-0.065025,0.0,2.441556,0.404845,0.093487,29.938025,-54.008836,-86.525492,1.699507,0.572034,12.872881,0.18,236,75.0,4.7622,12.89,1.562525,1.3,7.25,0.09,8.5,33,0.1,True,True
0.18,30,-0.71959,-0.064458,0.0,2.428892,0.400998,0.092684,29.931228,-54.161676,-86.736502,1.689774,0.567901,13.353909,0.18,243,74.9,5.4857,15.02,1.304355,1.5,4.75,0.21000000000000002,8.799999999999999,48,0.5,True,True
0.18,35,-0.707846,-0.062489,0.0,2.351848,0.390464,0.090548,30.072607,-54.352371,-87.163628,1.678366,0.561069,14.736641,0.18,262,64.12,3.7505,7.63,1.252878,1.3,8.0,0.02,4.300000000000001,49,3.8000000000000003,True,True
0.18,40,-0.679928,-0.059676,0.0,2.371805,0.377976,0.088125,30.060494,-54.729173,-87.327319,1.711169,0.567474,16.906574,0.18,289,73.7,4.2848,14.69,1.341049,1.5,8.0,0.060000000000000005,8.4,37,0.7000000000000001,True,True
0.18,45,-0.667096,-0.057967,0.0,2.323071,0.369725,0.086823,30.10066,-54.907938,-87.206741,1.742328,0.57377,18.272131,0.18,305,70.49,3.7616,9.8,1.324956,1.3,7.75,0.03,6.000000000000001,20,0.5,True,True
0.18,50,-0.65251,-0.05633,0.0,2.274318,0.361031,0.084931,30.070547,-55.167085,-87.215052,1.813802,0.58589,20.211656,0.18,326,76.99,3.9317,12.48,1.319647,1.1,8.0,0.13,8.799999999999999,42,0.30000000000000004,True,True
0.19,1,-1.142611,-0.151949,0.0,4.706739,0.86767,0.169499,23.520744,-59.862242,-95.520267,2.449797,0.714286,1.0,0.19,7,71.43,16.0744,17.86,3.292208,1.5,6.25,0.11,7.300000000000001,41,1.0,True,True
0.19,2,-1.299102,-0.115302,0.0,4.1855,0.750123,0.148832,28.920799,-47.819802,-86.304524,2.779838,0.8,1.533333,0.19,15,73.33,11.8818,16.67,2.878645,1.5,4.25,0.18000000000000002,5.2,41,1.1,True,True
0.19,3,-1.104059,-0.107557,0.0,4.154035,0.728847,0.153196,30.32249,-44.118961,-82.032176,1.950586,0.575758,2.333333,0.19,33,78.79,12.975,10.18,2.565715,1.6,5.0,0.14,8.6,15,0.8,True,True
0.19,4,-1.118827,-0.106927,0.0,4.114892,0.695544,0.153702,29.490892,-47.24571,-82.273403,1.961246,0.5,2.804348,0.19,46,67.39,13.3436,8.2,2.804726,1.5,7.5,0.01,7.500000000000001,42,4.3,True,True
0.19,5,-1.046602,-0.102604,0.0,3.661496,0.642207,0.142779,29.733622,-47.091409,-81.481805,1.763959,0.483871,3.370968,0.19,62,80.65,14.6599,18.77,2.687725,1.7000000000000002,6.75,0.12,8.0,47,0.6,True,True
0.19,6,-1.034695,-0.100626,0.0,3.605874,0.632755,0.141213,29.867381,-47.340279,-81.825266,1.736812,0.476923,3.492308,0.19,65,67.69,12.5759,8.29,2.481267,1.6,6.75,0.09999999999999999,9.7,46,5.0,True,True
0.19,7,-1.067357,-0.097744,0.0,3.392695,0.601405,0.136302,30.244935,-47.201685,-82.21098,1.78831,0.512821,4.076923,0.19,78,82.05,14.5673,17.91,2.555733,1.7000000000000002,3.5,0.08,4.7,47,0.1,True,True
0.19,8,-1.03871,-0.095513,0.0,3.381499,0.583564,0.132037,29.950778,-48.079654,-82.908494,1.788299,0.52381,4.357143,0.19,84,82.14,13.0072,16.18,2.480978,1.6,4.0,0.05,9.6,48,0.4,True,True
0.19,9,-1.041101,-0.094081,0.0,3.315765,0.572038,0.130823,30.19518,-48.261154,-83.123266,1.762225,0.521739,4.76087,0.19,92,77.17,10.7109,13.59,2.502368,1.3,4.5,0.16,7.300000000000001,48,0.6,True,True
0.19,10,-1.040646,-0.092194,0.0,3.222754,0.56179,0.128548,30.09854,-49.018163,-83.233097,1.745544,0.526316,4.926316,0.19,95,65.26,7.1374,7.65,2.093293,1.3,7.5,0.05,5.2,46,3.4000000000000004,True,True
0.19,12,-0.985501,-0.089079,0.0,3.113215,0.536413,0.123495,29.89386,-49.620206,-83.438343,1.712329,0.518868,5.575472,0.19,106,74.53,7.7739,17.34,1.945897,1.6,5.0,0.06999999999999999,7.6000000000000005,40,0.2,True,True
0.19,14,-0.95033,-0.085744,0.0,3.023272,0.512034,0.118393,29.746658,-50.294123,-83.545833,1.785056,0.533898,6.389831,0.19,118,70.34,5.587,11.55,1.79214,1.1,7.5,0.13,4.7,45,1.2000000000000002,True,True
0.19,16,-0.919593,-0.081962,0.0,2.933595,0.493523,0.11461,29.731702,-51.608645,-84.146034,1.777015,0.526718,7.312977,0.19,131,69.47,7.5062,20.35,1.65583,1.9000000000000001,5.75,0.22,8.4,41,0.1,True,True
0.19,18,-0.904601,-0.080922,0.0,2.92905,0.486815,0.113115,29.632533,-52.179969,-84.443521,1.761307,0.514706,7.676471,0.19,136,73.53,5.8022,13.71,1.889403,1.0,6.5,0.01,9.7,48,0.30000000000000004,True,True
0.19,20,-0.848724,-0.076229,0.0,2.806107,0.458614,0.107271,29.450407,-53.862113,-85.62154,1.754476,0.528662,9.248408,0.19,157,68.15,6.0478,14.55,1.754838,1.6,7.75,0.09,9.299999999999999,28,0.1,True,True
0.19,22,-0.839837,-0.073851,0.0,2.714041,0.44542,0.104444,29.506076,-54.209941,-86.124123,1.794043,0.52381,10.02381,0.19,168,63.1,4.1639,7.02,1.435912,1.1,7.25,0.03,4.0,40,3.1,True,True
0.19,25,-0.799096,-0.070252,0.0,2.572061,0.427109,0.099888,29.60652,-54.558518,-86.731601,1.738886,0.526316,11.610526,0.19,190,74.21,4.3096,8.81,1.457283,0.8,4.5,0.03,4.9,32,0.4,True,True
0.19,28,-0.767592,-0.067358,0.0,2.439709,0.411341,0.096666,29.678628,-55.096695,-87.165746,1.729834,0.549763,13.137441,0.19,211,73.93,5.088,14.01,1.407031,1.4,5.5,0.09999999999999999,4.6000000000000005,39,0.5,True,True
0.19,30,-0.756617,-0.066564,0.0,2.423278,0.405014,0.094977,29.599659,-55.303944,-87.422696,1.701074,0.536036,13.954955,0.19,222,73.42,5.6481,16.6,1.545871,1.4,5.75,0.03,7.300000000000001,47,0.1,True,True
0.19,35,-0.743702,-0.064745,0.0,2.362479,0.395251,0.092953,29.735714,-55.358979,-87.589144,1.70067,0.540084,15.147679,0.19,237,75.53,5.5382,15.48,1.456825,1.3,5.5,0.14,6.300000000000001,50,0.1,True,True
0.19,40,-0.712362,-0.062023,0.0,2.397143,0.383198,0.090599,29.684116,-55.849162,-87.720578,1.729626,0.555985,17.096525,0.19,259,73.36,3.9054,14.34,1.343008,1.3,7.0,0.09,6.800000000000001,42,0.7000000000000001,True,True
0.19,45,-0.699947,-0.06037,0.0,2.320681,0.376371,0.089282,29.743846,-55.944793,-87.644459,1.725868,0.558394,18.507299,0.19,274,71.17,4.0709,15.23,1.338823,1.6,6.75,0.01,7.300000000000001,32,0.1,True,True
0.19,50,-0.684293,-0.058597,0.0,2.267528,0.367082,0.087312,29.739601,-56.109074,-87.570162,1.809169,0.580205,20.430034,0.19,293,73.72,2.6511,10.0,1.184042,0.8,7.0,0.060000000000000005,7.4,34,0.2,True,True
0.2,2,-1.558653,-0.128697,0.0,3.973654,0.846641,0.161839,30.967836,-42.097962,-83.092691,2.74929,0.727273,1.636364,0.2,11,81.82,16.9559,21.0,2.913521,1.5,4.75,0.05,8.7,45,0.4,True,True
0.2,3,-1.143802,-0.110492,0.0,4.187554,0.735455,0.155051,30.259667,-44.689623,-83.690748,1.920579,0.571429,2.464286,0.2,28,78.57,12.3213,15.11,2.650024,1.4,6.25,0.01,4.6000000000000005,37,0.8,True,True
0.2,4,-1.152633,-0.108444,0.0,4.122605,0.702979,0.158265,30.0578,-46.132684,-81.434196,1.820049,0.439024,2.95122,0.2,41,65.85,12.3478,9.17,2.623154,1.5,6.75,0.04,5.300000000000001,22,1.6,True,True
0.2,5,-1.101199,-0.10645,0.0,3.783813,0.664147,0.149569,29.954477,-46.811898,-81.636289,1.749564,0.490566,3.415094,0.2,53,81.13,12.7338,16.15,2.56098,1.6,6.75,0.09999999999999999,8.799999999999999,39,0.30000000000000004,True,True
0.2,6,-1.089356,-0.102787,0.0,3.639457,0.641689,0.145353,29.972615,-47.704938,-82.256155,1.692719,0.465517,3.637931,0.2,58,70.69,10.3124,8.66,2.372197,1.4,5.5,0.04,7.4,28,1.7000000000000002,True,True
0.2,7,-1.126892,-0.100692,0.0,3.42401,0.613763,0.14139,30.220505,-48.040175,-82.809683,1.772895,0.507246,4.173913,0.2,69,79.71,10.7802,11.22,2.375612,1.4,5.0,0.08,9.8,28,0.1,True,True
0.2,8,-1.103489,-0.09919,0.0,3.425288,0.600678,0.138001,29.925528,-48.878298,-83.549974,1.773774,0.506849,4.383562,0.2,73,79.45,11.9598,14.62,2.367732,1.4,5.5,0.11,8.1,46,0.30000000000000004,True,True
0.2,9,-1.110087,-0.098095,0.0,3.352215,0.59077,0.136927,30.200547,-48.953269,-83.857595,1.718993,0.5,4.7875,0.2,80,77.5,11.4993,14.22,2.53994,1.3,5.5,0.01,8.299999999999999,49,0.6,True,True
0.2,10,-1.094173,-0.094843,0.0,3.260226,0.572149,0.132671,29.887068,-50.336211,-84.357915,1.707377,0.517647,5.094118,0.2,85,71.76,7.6609,4.72,1.75158,1.5,8.0,0.52,4.7,5,0.7000000000000001,True,True
0.2,12,-1.031559,-0.091629,0.0,3.144436,0.546766,0.127104,29.725967,-50.767919,-84.616053,1.693307,0.515789,5.757895,0.2,95,74.74,8.8708,20.05,1.816688,1.5,6.75,0.26,7.6000000000000005,50,0.1,True,True
0.2,14,-1.004899,-0.088136,0.0,3.120068,0.524578,0.122301,29.551862,-51.517823,-84.692101,1.791828,0.542857,6.504762,0.2,105,74.29,6.2724,13.06,1.873665,1.0,7.0,0.01,9.6,48,0.7000000000000001,True,True
0.2,16,-0.977738,-0.084595,0.0,3.000988,0.508309,0.118419,29.49141,-52.702782,-85.081334,1.802469,0.547826,7.295652,0.2,115,67.83,7.1377,15.65,1.796778,1.6,7.25,0.04,8.5,46,1.3000000000000003,True,True
0.2,18,-0.945289,-0.082842,0.0,2.985198,0.493928,0.115405,29.35216,-53.259671,-85.265909,1.767824,0.532258,8.024194,0.2,124,71.77,5.5653,12.52,1.867696,1.3,8.0,0.01,9.0,33,0.9,True,True
0.2,20,-0.886998,-0.078012,0.0,2.86175,0.465438,0.109836,29.191403,-55.03114,-86.652161,1.730877,0.548611,9.618056,0.2,144,70.83,4.6583,10.19,1.583196,1.0,7.5,0.18000000000000002,6.6000000000000005,29,0.1,True,True
0.2,22,-0.859627,-0.07528,0.0,2.791347,0.453089,0.106869,29.179707,-55.44474,-87.324475,1.774663,0.551948,10.383117,0.2,154,73.38,7.6632,19.36,1.625396,1.7000000000000002,5.5,0.15000000000000002,6.1000000000000005,45,0.30000000000000004,True,True
0.2,25,-0.82422,-0.072187,0.0,2.699987,0.438374,0.103344,29.295482,-55.602321,-87.848147,1.730542,0.555556,11.74269,0.2,171,69.59,4.3678,9.28,1.41052,1.1,5.5,0.05,5.800000000000001,25,0.6,True,True
0.2,28,-0.799654,-0.069627,0.0,2.514107,0.422682,0.100315,29.415523,-55.983574,-87.968558,1.716572,0.574468,13.117021,0.2,188,73.94,5.6605,14.39,1.511345,1.3,6.75,0.05,7.1000000000000005,48,0.8,True,True
0.2,30,-0.796114,-0.06866,0.0,2.51002,0.417793,0.098595,29.321658,-56.209878,-88.131139,1.737979,0.570707,13.934343,0.2,198,72.73,5.3902,15.6,1.485106,1.3,6.75,0.060000000000000005,9.4,46,0.1,True,True
0.2,35,-0.77757,-0.066555,0.0,2.421633,0.405986,0.095848,29.543164,-55.919789,-88.298079,1.726184,0.569444,15.513889,0.2,216,75.0,5.9019,18.86,1.410334,1.6,7.5,0.16,8.6,49,0.4,True,True
0.2,40,-0.741791,-0.063295,0.0,2.447592,0.391026,0.092978,29.569869,-56.23816,-88.437067,1.739964,0.583333,17.775,0.2,240,72.5,3.1941,10.9,1.252876,1.0,6.0,0.04,5.4,36,0.5,True,True
0.2,45,-0.727907,-0.061583,0.0,2.373441,0.38376,0.091662,29.637649,-56.291058,-88.52002,1.733551,0.582677,19.15748,0.2,254,72.83,5.0839,18.02,1.257376,1.7000000000000002,6.25,0.01,6.000000000000001,45,0.7000000000000001,True,True
0.2,50,-0.709361,-0.059385,0.0,2.322399,0.372454,0.089267,29.625009,-56.518652,-88.456485,1.818805,0.6,21.367273,0.2,275,65.09,2.9666,9.33,0.996594,1.3,5.25,0.06999999999999999,5.6000000000000005,46,2.3000000000000003,True,True
0.22,2,-1.658351,-0.135367,0.0,4.815227,0.689405,0.147951,24.845863,-57.190655,-92.054001,3.286231,0.714286,1.571429,0.22,7,85.71,22.084,23.71,1.909925,1.9000000000000001,5.0,0.06999999999999999,6.7,45,0.7000000000000001,True,True
0.22,3,-1.157311,-0.11979,0.0,4.697785,0.714941,0.154247,27.776002,-49.840916,-85.787112,1.938171,0.55,2.5,0.22,20,85.0,20.0081,17.75,2.657313,1.9000000000000001,6.75,0.19,6.7,46,0.5,True,True
0.22,4,-1.149772,-0.110636,0.0,4.456466,0.699891,0.154889,27.971671,-51.280785,-82.288509,1.893539,0.451613,3.032258,0.22,31,74.19,13.9274,9.77,2.394038,1.4,5.5,0.13,4.4,19,0.2,True,True
0.22,5,-1.083631,-0.104381,0.0,3.993901,0.64243,0.147139,28.805479,-50.26759,-81.262796,1.760613,0.47619,3.547619,0.22,42,73.81,14.1319,12.17,2.618715,1.6,5.25,0.08,9.299999999999999,27,0.1,True,True
0.22,6,-1.141554,-0.107005,0.0,3.777877,0.635507,0.147342,28.684183,-51.024743,-82.79992,1.668459,0.458333,3.854167,0.22,48,81.25,18.0473,18.08,2.838199,1.6,8.0,0.01,6.4,50,0.1,True,True
0.22,7,-1.161489,-0.103569,0.0,3.625144,0.612678,0.143567,29.055554,-51.332574,-83.256319,1.795487,0.490909,4.254545,0.22,55,74.55,12.9804,14.18,2.656261,1.7000000000000002,5.75,0.04,6.1000000000000005,32,0.30000000000000004,True,True
0.22,8,-1.151678,-0.103848,0.0,3.571803,0.614367,0.143579,29.086134,-51.534061,-83.485005,1.776469,0.482143,4.321429,0.22,56,80.36,17.0291,16.61,2.837196,1.6,6.5,0.03,4.7,46,0.30000000000000004,True,True
0.22,9,-1.158729,-0.101394,0.0,3.501687,0.591442,0.141623,29.301115,-51.547739,-84.100026,1.717754,0.459016,4.704918,0.22,61,83.61,9.2635,5.9,2.677659,0.7,6.0,0.03,10.0,25,1.2000000000000002,True,True
0.22,10,-1.142698,-0.097553,0.0,3.358351,0.569335,0.135897,28.967995,-53.038598,-84.777025,1.695899,0.484848,5.106061,0.22,66,78.79,7.3941,5.27,2.232319,0.6,4.5,0.01,4.300000000000001,39,1.9000000000000001,True,True
0.22,12,-1.059087,-0.094498,0.0,3.301503,0.543343,0.128947,28.400588,-54.450091,-85.767189,1.659531,0.5,5.934211,0.22,76,80.26,6.9996,7.83,1.998846,0.7,6.75,0.05,9.5,45,0.1,True,True
0.22,14,-1.025622,-0.090589,0.0,3.267412,0.518358,0.123471,28.247974,-55.186633,-85.814149,1.79369,0.541176,6.741176,0.22,85,77.65,5.8035,5.18,1.793839,0.6,4.75,0.03,4.6000000000000005,30,1.6,True,True
0.22,16,-0.987896,-0.086072,0.0,3.101754,0.497191,0.118668,28.470233,-56.189538,-86.252358,1.83377,0.56701,7.845361,0.22,97,74.23,9.0589,20.01,1.738608,2.0,6.5,0.04,8.6,41,0.7000000000000001,True,True
0.22,18,-0.96558,-0.083031,0.0,3.003891,0.481185,0.115882,28.693879,-56.509403,-86.363093,1.782582,0.54717,8.660377,0.22,106,59.43,5.7946,7.3,1.594667,1.3,7.0,0.13,7.000000000000001,43,4.2,True,True
0.22,20,-0.959067,-0.08008,0.0,2.87064,0.458895,0.112578,28.843968,-56.76686,-87.172719,1.750782,0.546218,9.848739,0.22,119,72.27,5.2792,5.18,1.578937,0.7,5.0,0.03,8.799999999999999,46,4.1,True,True
0.22,22,-0.922842,-0.077596,0.0,2.854907,0.448353,0.109478,28.587131,-57.517774,-87.655454,1.817259,0.551181,10.574803,0.22,127,78.74,5.5569,10.25,1.662622,1.0,7.0,0.01,5.9,48,1.1,True,True
0.22,25,-0.867651,-0.073103,0.0,2.7072,0.430882,0.104459,28.936369,-57.245847,-88.428893,1.739465,0.550336,12.563758,0.22,149,76.51,7.131,14.23,1.662212,1.3,6.75,0.06999999999999999,7.7,48,0.6,True,True
0.22,28,-0.845484,-0.071642,0.0,2.592659,0.423532,0.102366,29.001965,-57.392401,-88.552843,1.717156,0.553459,13.459119,0.22,159,72.96,6.7705,18.34,1.514569,1.6,6.25,0.04,6.6000000000000005,46,0.30000000000000004,True,True
0.22,30,-0.841527,-0.070091,0.0,2.581608,0.418734,0.100261,28.872415,-57.869889,-88.694009,1.751285,0.56213,14.414201,0.22,169,71.01,6.068,18.35,1.267109,1.8,6.25,0.11,5.2,44,0.6,True,True
0.22,35,-0.830815,-0.068632,0.0,2.467463,0.409578,0.097936,28.995176,-57.878314,-89.000032,1.726366,0.581522,15.929348,0.22,184,68.48,4.0258,11.11,1.27038,1.3,8.0,0.11,8.1,23,0.4,True,True
0.22,40,-0.794003,-0.065875,0.0,2.543084,0.399811,0.095893,29.134598,-57.515184,-88.545146,1.762444,0.60199,17.78607,0.22,201,72.64,3.4853,15.49,1.263625,1.3,7.25,0.060000000000000005,10.0,43,0.1,True,True
0.22,45,-0.775676,-0.063944,0.0,2.492925,0.393121,0.094121,29.124766,-57.659724,-88.794448,1.749997,0.592593,19.527778,0.22,216,72.69,5.5247,22.93,1.008392,2.0,7.25,0.24000000000000002,7.800000000000001,49,0.5,True,True
0.22,50,-0.751933,-0.061534,0.0,2.438902,0.382057,0.091827,29.171948,-57.612521,-88.552473,1.850191,0.602564,21.739316,0.22,234,75.21,3.3161,13.7,1.161296,1.1,5.75,0.01,8.799999999999999,48,0.5,True,True
0.24,2,-1.000218,-0.085111,0.0,5.705367,0.505363,0.121428,22.711505,-67.388268,-94.510166,4.275109,1.0,1.4,0.24,5,80.0,9.9852,13.2,1.709598,1.4,6.75,0.16,8.4,18,0.8,True,True
0.24,3,-1.454608,-0.143696,0.0,4.860263,0.79907,0.167624,26.546326,-51.954468,-87.039547,2.337558,0.538462,2.384615,0.24,13,84.62,25.2406,14.85,3.510226,1.4,6.0,0.18000000000000002,9.1,48,1.0,True,True
0.24,4,-1.36778,-0.126327,0.0,4.691281,0.738496,0.166364,26.763866,-53.715626,-83.091696,2.247731,0.454545,3.045455,0.24,22,81.82,20.6993,16.64,2.988729,1.5,5.75,0.060000000000000005,4.7,44,0.9,True,True
0.24,5,-1.237012,-0.11832,0.0,4.030871,0.692164,0.15972,28.55829,-50.174074,-80.864396,1.978856,0.433333,3.566667,0.24,30,70.0,15.2741,8.33,3.397282,1.4,6.25,0.02,5.2,47,3.3000000000000003,True,True
0.24,6,-1.277645,-0.11995,0.0,3.781981,0.677805,0.156672,28.383685,-51.140807,-81.913751,1.841562,0.4,3.914286,0.24,35,74.29,15.3631,10.94,3.218704,1.5,8.0,0.01,4.0,28,1.3000000000000003,True,True
0.24,7,-1.283227,-0.117002,0.0,3.685262,0.658452,0.15189,28.195145,-52.944753,-83.0085,2.014183,0.435897,4.230769,0.24,39,76.92,14.2663,9.95,2.918969,1.4,5.5,0.13,5.2,25,1.3000000000000003,True,True
0.24,8,-1.266448,-0.117057,0.0,3.609082,0.659672,0.151699,28.259466,-53.186531,-83.334856,1.982091,0.425,4.325,0.24,40,82.5,20.6497,17.7,3.273122,1.8,7.0,0.01,7.9,46,0.4,True,True
0.24,9,-1.234247,-0.112466,0.0,3.583075,0.642758,0.150068,28.6228,-52.667183,-83.697176,1.907249,0.395349,4.651163,0.24,43,65.12,12.4083,6.0,2.805291,1.3,6.75,0.03,5.800000000000001,36,6.3,True,True
