threshold_pct,max_setup_hold_bars,ctx_dist_ema200,ctx_ema50_slope,ctx_supertrend,ctx_vol_z,ctx_bb_width_ratio,ctx_atr_pct,ctx_rsi,ctx_cmo,ctx_williams_r,ctx_vol_ratio,ctx_vol_sig,ctx_setup_bars,entry_threshold_pct,trades,win_rate,avg_return,avg_hold_bars,return_per_bar,tp_mult,sl_mult,max_holding_bars
0.19,35,-0.743702,-0.064745,0.0,2.362479,0.395251,0.092953,29.735714,-55.358979,-87.589144,1.70067,0.540084,15.147679,0.19,237,74.26,4.9017,14.59,1.572538,1.35,7.5,37
0.19,40,-0.712362,-0.062023,0.0,2.397143,0.383198,0.090599,29.684116,-55.849162,-87.720578,1.729626,0.555985,17.096525,0.19,259,73.75,3.429,15.59,1.447175,1.25,8.0,45
0.19,45,-0.699947,-0.06037,0.0,2.320681,0.376371,0.089282,29.743846,-55.944793,-87.644459,1.725868,0.558394,18.507299,0.19,274,74.45,4.3639,15.09,1.411456,1.35,6.0,41
0.19,50,-0.684293,-0.058597,0.0,2.267528,0.367082,0.087312,29.739601,-56.109074,-87.570162,1.809169,0.580205,20.430034,0.19,293,75.09,4.5105,16.52,1.350927,1.4,6.0,46
0.2,2,-1.558653,-0.128697,0.0,3.973654,0.846641,0.161839,30.967836,-42.097962,-83.092691,2.74929,0.727273,1.636364,0.2,11,72.73,12.0962,26.18,2.720584,1.55,5.5,50
0.2,3,-1.143802,-0.110492,0.0,4.187554,0.735455,0.155051,30.259667,-44.689623,-83.690748,1.920579,0.571429,2.464286,0.2,28,82.14,14.6692,18.18,2.783966,1.6,6.5,41
0.2,4,-1.152633,-0.108444,0.0,4.122605,0.702979,0.158265,30.0578,-46.132684,-81.434196,1.820049,0.439024,2.95122,0.2,41,80.49,12.7898,14.44,2.764796,1.5,7.5,35
0.2,5,-1.101199,-0.10645,0.0,3.783813,0.664147,0.149569,29.954477,-46.811898,-81.636289,1.749564,0.490566,3.415094,0.2,53,84.91,13.1032,15.81,2.643834,1.5,7.5,43
0.2,6,-1.089356,-0.102787,0.0,3.639457,0.641689,0.145353,29.972615,-47.704938,-82.256155,1.692719,0.465517,3.637931,0.2,58,81.03,15.7579,18.48,2.624942,1.6,5.25,50
0.2,7,-1.126892,-0.100692,0.0,3.42401,0.613763,0.14139,30.220505,-48.040175,-82.809683,1.772895,0.507246,4.173913,0.2,69,79.71,10.5941,12.72,2.428701,1.3,6.25,43
0.2,8,-1.103489,-0.09919,0.0,3.425288,0.600678,0.138001,29.925528,-48.878298,-83.549974,1.773774,0.506849,4.383562,0.2,73,79.45,13.5946,18.86,2.430216,1.7000000000000002,6.5,46
0.2,9,-1.110087,-0.098095,0.0,3.352215,0.59077,0.136927,30.200547,-48.953269,-83.857595,1.718993,0.5,4.7875,0.2,80,77.5,12.2719,14.75,2.600168,1.35,5.75,47
0.2,10,-1.094173,-0.094843,0.0,3.260226,0.572149,0.132671,29.887068,-50.336211,-84.357915,1.707377,0.517647,5.094118,0.2,85,75.29,8.3878,12.49,2.263399,1.25,6.25,38
0.2,12,-1.031559,-0.091629,0.0,3.144436,0.546766,0.127104,29.725967,-50.767919,-84.616053,1.693307,0.515789,5.757895,0.2,95,74.74,8.5703,19.12,2.003337,1.6,7.25,43
0.2,14,-1.004899,-0.088136,0.0,3.120068,0.524578,0.122301,29.551862,-51.517823,-84.692101,1.791828,0.542857,6.504762,0.2,105,72.38,6.7765,15.23,1.985133,1.35,7.0,38
0.2,16,-0.977738,-0.084595,0.0,3.000988,0.508309,0.118419,29.49141,-52.702782,-85.081334,1.802469,0.547826,7.295652,0.2,115,71.3,7.1552,17.18,1.962012,1.35,7.25,47
0.2,18,-0.945289,-0.082842,0.0,2.985198,0.493928,0.115405,29.35216,-53.259671,-85.265909,1.767824,0.532258,8.024194,0.2,124,74.19,6.4776,14.39,1.985115,1.35,6.5,35
0.2,20,-0.886998,-0.078012,0.0,2.86175,0.465438,0.109836,29.191403,-55.03114,-86.652161,1.730877,0.548611,9.618056,0.2,144,74.31,6.2622,16.33,1.895928,1.35,7.25,43
0.2,22,-0.859627,-0.07528,0.0,2.791347,0.453089,0.106869,29.179707,-55.44474,-87.324475,1.774663,0.551948,10.383117,0.2,154,75.97,5.7999,14.88,1.802597,1.25,7.25,43
0.2,25,-0.82422,-0.072187,0.0,2.699987,0.438374,0.103344,29.295482,-55.602321,-87.848147,1.730542,0.555556,11.74269,0.2,171,76.61,6.8134,17.0,1.711021,1.35,6.5,50
0.2,28,-0.799654,-0.069627,0.0,2.514107,0.422682,0.100315,29.415523,-55.983574,-87.968558,1.716572,0.574468,13.117021,0.2,188,75.0,5.1394,12.71,1.574951,1.05,7.75,46
0.2,30,-0.796114,-0.06866,0.0,2.51002,0.417793,0.098595,29.321658,-56.209878,-88.131139,1.737979,0.570707,13.934343,0.2,198,70.71,4.4758,13.39,1.492103,1.35,6.5,31
0.2,35,-0.77757,-0.066555,0.0,2.421633,0.405986,0.095848,29.543164,-55.919789,-88.298079,1.726184,0.569444,15.513889,0.2,216,73.61,5.4513,18.41,1.49332,1.6,8.0,46
0.2,40,-0.741791,-0.063295,0.0,2.447592,0.391026,0.092978,29.569869,-56.23816,-88.437067,1.739964,0.583333,17.775,0.2,240,72.92,4.2638,18.2,1.362986,1.6,7.0,43
0.2,45,-0.727907,-0.061583,0.0,2.373441,0.38376,0.091662,29.637649,-56.291058,-88.52002,1.733551,0.582677,19.15748,0.2,254,74.8,3.6877,14.31,1.345676,1.25,6.75,40
0.2,50,-0.709361,-0.059385,0.0,2.322399,0.372454,0.089267,29.625009,-56.518652,-88.456485,1.818805,0.6,21.367273,0.2,275,76.73,3.7904,13.66,1.335519,1.05,8.0,49
0.22,2,-1.658351,-0.135367,0.0,4.815227,0.689405,0.147951,24.845863,-57.190655,-92.054001,3.286231,0.714286,1.571429,0.22,7,85.71,19.8547,24.43,1.865858,1.3,6.25,45
0.22,3,-1.157311,-0.11979,0.0,4.697785,0.714941,0.154247,27.776002,-49.840916,-85.787112,1.938171,0.55,2.5,0.22,20,85.0,20.7624,17.75,2.683621,1.8,5.0,47
0.22,4,-1.149772,-0.110636,0.0,4.456466,0.699891,0.154889,27.971671,-51.280785,-82.288509,1.893539,0.451613,3.032258,0.22,31,83.87,18.43,15.87,2.657477,1.5,6.5,47
0.22,5,-1.083631,-0.104381,0.0,3.993901,0.64243,0.147139,28.805479,-50.26759,-81.262796,1.760613,0.47619,3.547619,0.22,42,83.33,13.4659,10.67,2.72055,1.4500000000000002,7.25,24
0.22,6,-1.141554,-0.107005,0.0,3.777877,0.635507,0.147342,28.684183,-51.024743,-82.79992,1.668459,0.458333,3.854167,0.22,48,83.33,14.7715,16.02,2.782099,1.4,5.5,48
0.22,7,-1.161489,-0.103569,0.0,3.625144,0.612678,0.143567,29.055554,-51.332574,-83.256319,1.795487,0.490909,4.254545,0.22,55,80.0,17.416,16.96,2.857955,1.6,5.75,47
0.22,8,-1.151678,-0.103848,0.0,3.571803,0.614367,0.143579,29.086134,-51.534061,-83.485005,1.776469,0.482143,4.321429,0.22,56,83.93,13.2503,14.61,2.828072,1.25,5.25,49
0.22,9,-1.158729,-0.101394,0.0,3.501687,0.591442,0.141623,29.301115,-51.547739,-84.100026,1.717754,0.459016,4.704918,0.22,61,80.33,11.1451,9.33,2.766029,1.25,8.0,22
0.22,10,-1.142698,-0.097553,0.0,3.358351,0.569335,0.135897,28.967995,-53.038598,-84.777025,1.695899,0.484848,5.106061,0.22,66,77.27,7.2669,4.64,2.302374,0.7,3.75,10
0.22,12,-1.059087,-0.094498,0.0,3.301503,0.543343,0.128947,28.400588,-54.450091,-85.767189,1.659531,0.5,5.934211,0.22,76,73.68,7.4999,11.39,2.162825,1.25,6.5,30
0.22,14,-1.025622,-0.090589,0.0,3.267412,0.518358,0.123471,28.247974,-55.186633,-85.814149,1.79369,0.541176,6.741176,0.22,85,80.0,9.4167,14.58,2.164737,1.25,5.75,48
0.22,16,-0.987896,-0.086072,0.0,3.101754,0.497191,0.118668,28.470233,-56.189538,-86.252358,1.83377,0.56701,7.845361,0.22,97,76.29,6.2888,12.34,1.954086,1.25,8.0,34
0.22,18,-0.96558,-0.083031,0.0,3.003891,0.481185,0.115882,28.693879,-56.509403,-86.363093,1.782582,0.54717,8.660377,0.22,106,75.47,6.8314,14.07,1.996024,1.25,6.0,44
0.22,20,-0.959067,-0.08008,0.0,2.87064,0.458895,0.112578,28.843968,-56.76686,-87.172719,1.750782,0.546218,9.848739,0.22,119,72.27,6.4764,10.64,1.865462,1.25,8.0,23
0.22,22,-0.922842,-0.077596,0.0,2.854907,0.448353,0.109478,28.587131,-57.517774,-87.655454,1.817259,0.551181,10.574803,0.22,127,80.31,5.9326,11.35,1.689394,1.0,5.25,49
0.22,25,-0.867651,-0.073103,0.0,2.7072,0.430882,0.104459,28.936369,-57.245847,-88.428893,1.739465,0.550336,12.563758,0.22,149,76.51,6.3692,12.93,1.677982,1.25,5.5,41
0.22,28,-0.845484,-0.071642,0.0,2.592659,0.423532,0.102366,29.001965,-57.392401,-88.552843,1.717156,0.553459,13.459119,0.22,159,71.7,5.4049,12.03,1.595032,1.3,7.25,27
0.22,30,-0.841527,-0.070091,0.0,2.581608,0.418734,0.100261,28.872415,-57.869889,-88.694009,1.751285,0.56213,14.414201,0.22,169,72.19,4.1925,9.73,1.352076,1.05,6.5,24
0.22,35,-0.830815,-0.068632,0.0,2.467463,0.409578,0.097936,28.995176,-57.878314,-89.000032,1.726366,0.581522,15.929348,0.22,184,74.46,4.2955,14.44,1.42617,1.25,8.0,41
0.22,40,-0.794003,-0.065875,0.0,2.543084,0.399811,0.095893,29.134598,-57.515184,-88.545146,1.762444,0.60199,17.78607,0.22,201,73.63,3.834,14.15,1.209495,1.25,4.75,46
0.22,45,-0.775676,-0.063944,0.0,2.492925,0.393121,0.094121,29.124766,-57.659724,-88.794448,1.749997,0.592593,19.527778,0.22,216,72.22,3.6016,16.08,1.258176,1.35,7.5,42
0.22,50,-0.751933,-0.061534,0.0,2.438902,0.382057,0.091827,29.171948,-57.612521,-88.552473,1.850191,0.602564,21.739316,0.22,234,72.65,3.4689,15.37,1.2049,1.3,6.5,42
0.24,2,-1.000218,-0.085111,0.0,5.705367,0.505363,0.121428,22.711505,-67.388268,-94.510166,4.275109,1.0,1.4,0.24,5,80.0,9.9852,13.2,1.709598,1.9500000000000002,8.0,18
0.24,3,-1.454608,-0.143696,0.0,4.860263,0.79907,0.167624,26.546326,-51.954468,-87.039547,2.337558,0.538462,2.384615,0.24,13,76.92,22.6444,17.54,3.39177,2.05,7.25,32
0.24,4,-1.36778,-0.126327,0.0,4.691281,0.738496,0.166364,26.763866,-53.715626,-83.091696,2.247731,0.454545,3.045455,0.24,22,81.82,22.2231,18.95,3.003656,1.85,7.0,50
0.24,5,-1.237012,-0.11832,0.0,4.030871,0.692164,0.15972,28.55829,-50.174074,-80.864396,1.978856,0.433333,3.566667,0.24,30,83.33,17.2958,12.43,3.632183,1.4,7.25,33
0.24,6,-1.277645,-0.11995,0.0,3.781981,0.677805,0.156672,28.383685,-51.140807,-81.913751,1.841562,0.4,3.914286,0.24,35,85.71,20.7175,16.23,3.451933,1.55,6.0,44
0.24,7,-1.283227,-0.117002,0.0,3.685262,0.658452,0.15189,28.195145,-52.944753,-83.0085,2.014183,0.435897,4.230769,0.24,39,84.62,20.23,16.9,3.336979,1.55,5.0,48
0.24,8,-1.266448,-0.117057,0.0,3.609082,0.659672,0.151699,28.259466,-53.186531,-83.334856,1.982091,0.425,4.325,0.24,40,85.0,19.8957,16.93,3.315303,1.55,8.0,50
0.24,9,-1.234247,-0.112466,0.0,3.583075,0.642758,0.150068,28.6228,-52.667183,-83.697176,1.907249,0.395349,4.651163,0.24,43,83.72,14.9392,14.7,3.214121,1.25,4.5,49
0.24,10,-1.242087,-0.111442,0.0,3.4902,0.625252,0.147554,28.604838,-53.038876,-83.823342,1.881777,0.425532,5.106383,0.24,47,80.85,17.5771,17.49,2.939857,1.6500000000000001,7.0,44
0.24,12,-1.165064,-0.103245,0.0,3.241561,0.579598,0.137038,28.216356,-55.132911,-85.241467,1.743522,0.440678,6.372881,0.24,59,77.97,9.5172,14.36,2.444374,1.25,6.5,42
0.24,14,-1.114336,-0.099724,0.0,3.196543,0.554609,0.131384,27.970056,-55.980503,-85.706421,1.863189,0.484848,7.121212,0.24,66,75.76,9.3472,13.47,2.397631,1.3,7.75,33
0.24,16,-1.091387,-0.094188,0.0,3.121805,0.523934,0.124743,28.113937,-56.984225,-86.047843,1.91237,0.513158,8.223684,0.24,76,76.32,9.3929,15.46,2.276689,1.35,8.0,39
0.24,18,-1.027979,-0.088683,0.0,2.947754,0.498152,0.118942,28.656021,-55.891121,-85.505888,1.832628,0.511364,9.534091,0.24,88,80.68,7.8838,13.24,2.077363,1.0,8.0,49
0.24,20,-1.034169,-0.08665,0.0,2.899555,0.482523,0.116766,28.731553,-56.068696,-86.44901,1.812385,0.525773,10.494845,0.24,97,77.32,7.909,15.05,2.021722,1.25,6.0,44
0.24,22,-1.008579,-0.084303,0.0,2.818754,0.472512,0.115054,28.854374,-56.451853,-86.93977,1.843599,0.514563,11.135922,0.24,103,73.79,7.0373,15.0,2.078795,1.35,8.0,35
0.24,25,-0.948397,-0.079893,0.0,2.697908,0.454636,0.109182,28.779232,-56.807127,-87.492572,1.773335,0.516949,12.771186,0.24,118,78.81,7.7651,17.33,1.919678,1.35,8.0,48
0.24,28,-0.904406,-0.077107,0.0,2.594074,0.444185,0.105862,28.889919,-56.588041,-87.325144,1.739678,0.538462,14.076923,0.24,130,74.62,6.1314,14.98,1.731386,1.35,7.0,36
0.24,30,-0.893375,-0.07478,0.0,2.563343,0.436802,0.103065,28.812479,-56.904946,-87.353068,1.773769,0.560284,15.297872,0.24,141,71.63,6.0673,20.09,1.535763,1.6500000000000001,8.0,49
0.24,35,-0.879581,-0.072955,0.0,2.443886,0.427816,0.10007,28.890182,-57.188147,-87.818577,1.723271,0.55414,17.127389,0.24,157,70.06,5.4449,18.77,1.379117,1.75,7.25,39
0.24,40,-0.846868,-0.070343,0.0,2.502102,0.418953,0.098552,29.03629,-56.823794,-87.276198,1.736388,0.573099,18.842105,0.24,171,74.27,3.7975,18.9,1.388707,1.35,8.0,50
0.24,45,-0.830351,-0.068429,0.0,2.438667,0.410424,0.096261,29.10044,-56.789973,-87.376759,1.744064,0.581522,20.538043,0.24,184,75.54,3.1102,13.71,1.274197,1.05,6.75,40
0.24,50,-0.802845,-0.065935,0.0,2.417106,0.40071,0.094206,29.183894,-56.590793,-87.146221,1.858875,0.595,22.775,0.24,200,69.5,3.7781,12.54,1.301458,1.35,8.0,24
0.26,2,-1.02916,-0.089701,0.0,5.610502,0.519051,0.124602,22.371924,-68.462026,-92.839633,4.341116,1.0,1.6,0.26,5,80.0,15.2947,16.0,2.050964,2.05,6.5,23
0.26,3,-1.106404,-0.12469,0.0,5.353037,0.756392,0.158036,25.489675,-56.847529,-89.102839,2.650397,0.636364,2.363636,0.26,11,81.82,18.6718,5.36,3.480991,1.55,7.25,6
0.26,4,-1.233731,-0.131586,0.0,5.37592,0.751992,0.170846,24.408598,-60.946071,-87.165249,2.520774,0.588235,2.941176,0.26,17,88.24,23.8454,13.59,3.725333,1.4,6.75,45
0.26,5,-1.387005,-0.133191,0.0,4.514975,0.742366,0.169777,26.860186,-54.990044,-83.726561,2.257224,0.545455,3.409091,0.26,22,81.82,20.5716,6.45,3.639508,1.9500000000000002,7.0,7
0.26,6,-1.373055,-0.126629,0.0,4.380668,0.702133,0.16395,26.915684,-55.549644,-84.212444,2.173786,0.52,3.72,0.26,25,88.0,25.8597,17.72,3.409881,1.9000000000000001,4.5,50
0.26,7,-1.543888,-0.132872,0.0,4.240004,0.696539,0.166436,26.927336,-56.367177,-85.048609,2.366182,0.535714,4.071429,0.26,28,85.71,24.5492,19.46,3.119852,1.75,5.25,50
0.26,8,-1.540673,-0.132928,0.0,4.11299,0.690718,0.166436,27.023271,-56.56972,-85.227715,2.322224,0.517241,4.206897,0.26,29,72.41,16.0261,6.72,2.89788,1.35,5.25,8
0.26,9,-1.459388,-0.128637,0.0,3.929828,0.679918,0.162017,27.728678,-54.392388,-84.271762,2.187538,0.46875,4.65625,0.26,32,84.38,22.9997,20.34,2.906539,1.8,8.0,50
0.26,10,-1.462467,-0.125484,0.0,3.782741,0.656002,0.161002,28.262764,-53.850258,-84.124284,2.131032,0.485714,5.114286,0.26,35,80.0,20.0558,21.54,2.656183,1.9000000000000001,3.75,49
0.26,12,-1.327043,-0.11188,0.0,3.460704,0.598199,0.144921,27.642482,-56.535497,-85.013128,1.911109,0.5,6.586957,0.26,46,71.74,10.8471,23.07,1.928757,1.85,8.0,46
0.26,14,-1.239186,-0.108841,0.0,3.366095,0.575956,0.139127,27.131135,-58.501384,-85.427578,2.101238,0.54902,7.313725,0.26,51,72.55,11.8438,22.59,1.993425,2.0,8.0,43
0.26,16,-1.235627,-0.106303,0.0,3.344615,0.556712,0.135028,26.972122,-59.128415,-86.32313,2.066782,0.553571,8.053571,0.26,56,75.0,12.7097,23.96,1.84415,2.05,7.25,48
0.26,18,-1.242382,-0.102204,0.0,3.205401,0.53834,0.131866,27.573979,-58.778504,-86.584175,2.027196,0.539683,9.126984,0.26,63,77.78,9.7349,19.32,1.943998,1.35,6.0,50
0.26,20,-1.221891,-0.098763,0.0,3.098744,0.518267,0.128162,27.929069,-58.260537,-87.34928,1.984458,0.549296,10.323944,0.26,71,76.06,8.1642,20.7,1.770746,1.4,7.5,50
0.26,22,-1.161512,-0.094397,0.0,2.982863,0.503377,0.123993,27.877516,-59.164579,-88.014131,1.924115,0.544304,11.443038,0.26,79,73.42,6.6227,16.94,1.692292,1.4500000000000002,6.75,37
0.26,25,-1.111042,-0.090861,0.0,2.942989,0.488423,0.118398,27.600296,-59.504482,-88.550049,1.871522,0.545455,12.75,0.26,88,72.73,7.5577,21.97,1.612188,1.75,7.75,49
0.26,28,-1.026172,-0.085197,0.0,2.731223,0.462969,0.11162,27.946209,-58.884144,-88.681258,1.800263,0.557692,14.903846,0.26,104,78.85,7.0351,17.27,1.618185,1.35,7.25,46
0.26,30,-0.991307,-0.081568,0.0,2.679814,0.452548,0.108443,27.96802,-59.005497,-88.760108,1.855275,0.570175,16.184211,0.26,114,74.56,6.4433,21.56,1.400353,1.75,8.0,50
0.26,35,-0.966279,-0.078501,0.0,2.569531,0.440564,0.104438,28.162348,-58.61395,-88.620005,1.815735,0.574803,17.92126,0.26,127,74.8,4.4572,19.0,1.313083,1.35,8.0,46
0.26,40,-0.928629,-0.075387,0.0,2.659671,0.435679,0.102742,28.445031,-58.183427,-87.881542,1.832176,0.587413,20.181818,0.26,143,70.63,2.0035,20.96,1.10147,1.55,8.0,45
0.26,45,-0.921098,-0.074057,0.0,2.629839,0.432212,0.101178,28.42221,-58.176182,-87.681162,1.884167,0.602649,21.403974,0.26,151,72.19,2.8203,19.7,1.120743,1.35,7.0,49
0.26,50,-0.888849,-0.071173,0.0,2.593163,0.422733,0.099368,28.569706,-57.739384,-86.967169,2.089082,0.626506,23.849398,0.26,166,69.28,2.1696,19.25,1.132429,1.3,8.0,45
0.28,2,-1.059869,-0.09523,0.0,5.640078,0.540274,0.130243,22.020631,-69.156781,-92.446983,4.294582,1.0,1.8,0.28,5,80.0,10.7043,10.4,2.230117,1.15,4.0,17
0.28,3,-1.096103,-0.114703,0.0,5.611376,0.655955,0.141631,24.38679,-60.043222,-89.805696,2.94592,0.666667,2.333333,0.28,9,88.89,22.3551,18.89,2.816396,2.0,7.5,45
0.28,4,-1.413577,-0.148392,0.0,5.198818,0.800023,0.186804,25.141652,-59.900046,-85.961854,2.218115,0.5,2.928571,0.28,14,85.71,22.4496,5.64,4.17146,1.15,2.75,7
0.28,5,-1.345417,-0.138551,0.0,5.105788,0.755484,0.177286,24.727267,-61.196149,-86.631354,2.340233,0.5625,3.1875,0.28,16,81.25,22.5051,6.25,3.972469,1.7000000000000002,5.75,7
0.28,6,-1.584303,-0.142832,0.0,4.669777,0.711015,0.176314,25.0784,-60.410075,-87.198791,2.204145,0.526316,3.631579,0.28,19,94.74,22.5871,14.11,3.490051,1.25,6.5,41
0.28,7,-1.765714,-0.151143,0.0,4.601454,0.717572,0.180949,25.237018,-60.404298,-87.380563,2.482324,0.52381,3.952381,0.28,21,80.95,15.4771,7.24,3.183157,0.55,3.5,39
0.28,8,-1.751393,-0.150386,0.0,4.417597,0.708943,0.180289,25.440309,-60.487781,-87.51066,2.4191,0.5,4.136364,0.28,22,90.91,16.657,9.36,3.19049,0.8,7.25,35
0.28,9,-1.675555,-0.147355,0.0,4.148572,0.689059,0.173951,26.000537,-57.960762,-85.914713,2.419523,0.541667,4.541667,0.28,24,91.67,15.8289,8.96,3.105986,0.8,3.5,36
0.28,10,-1.655528,-0.141189,0.0,3.933599,0.657041,0.171309,26.884887,-56.861515,-85.540988,2.320499,0.555556,5.148148,0.28,27,85.19,24.6314,22.15,2.658401,1.8,5.0,50
0.28,12,-1.513225,-0.132919,0.0,3.858932,0.630225,0.161195,26.77114,-57.064975,-85.017627,2.197987,0.5625,6.0625,0.28,32,81.25,11.865,6.97,2.419003,0.8,3.75,18
0.28,14,-1.352341,-0.124879,0.0,3.731516,0.593519,0.149508,25.418418,-61.511416,-85.69043,2.409164,0.605263,7.289474,0.28,38,78.95,11.0164,7.21,2.353817,0.8,4.25,19
0.28,16,-1.372833,-0.118112,0.0,3.514004,0.564309,0.141845,25.467867,-61.987523,-87.304621,2.319273,0.644444,8.533333,0.28,45,75.56,8.11,13.2,2.036253,0.75,5.75,50
0.28,18,-1.388373,-0.111191,0.0,3.371688,0.543617,0.136771,26.052973,-62.154247,-88.227229,2.223707,0.607843,9.607843,0.28,51,72.55,7.7407,10.35,1.908152,0.8,7.0,25
0.28,20,-1.31761,-0.106282,0.0,3.229802,0.52188,0.131174,26.401165,-61.754551,-88.8352,2.137155,0.586207,10.810345,0.28,58,77.59,9.1955,21.84,1.680152,1.35,8.0,45
0.28,22,-1.266969,-0.101459,0.0,3.018358,0.508165,0.128787,27.13191,-61.131992,-89.569658,1.988148,0.545455,12.106061,0.28,66,78.79,8.6472,18.76,1.775312,1.35,5.75,42
0.28,25,-1.199706,-0.096839,0.0,3.014026,0.49616,0.121831,26.680744,-61.69614,-90.515112,1.917698,0.545455,13.831169,0.28,77,74.03,5.9962,11.94,1.778513,0.8,7.75,42
0.28,28,-1.137199,-0.092483,0.0,2.846962,0.475988,0.11598,26.691122,-62.281007,-91.040653,1.83628,0.52809,15.629213,0.28,89,79.78,9.963,18.84,1.807498,1.4,6.75,50
0.28,30,-1.113231,-0.089186,0.0,2.819906,0.467354,0.113295,26.540345,-63.092182,-90.970008,1.916601,0.5625,16.645833,0.28,96,79.17,9.2677,18.55,1.654255,1.4500000000000002,6.5,49
0.28,35,-1.050415,-0.084454,0.0,2.689024,0.452798,0.108066,26.966829,-61.648513,-90.054277,1.863216,0.577982,18.568807,0.28,109,72.48,5.0412,10.61,1.34347,0.95,7.5,24
0.28,40,-1.015938,-0.080854,0.0,2.762397,0.447718,0.106401,27.50339,-60.468837,-88.927328,1.880426,0.585366,20.780488,0.28,123,67.48,3.1267,17.56,1.268406,1.3,8.0,37
0.28,45,-1.011597,-0.079825,0.0,2.729043,0.443728,0.104941,27.421713,-60.582592,-88.813769,1.940386,0.59375,21.648438,0.28,128,72.66,4.8814,20.79,1.264948,1.35,7.0,50
0.28,50,-0.975661,-0.076386,0.0,2.679143,0.433748,0.102946,27.676004,-59.96444,-88.173363,2.137053,0.611111,24.652778,0.28,144,73.61,2.9124,16.62,1.190846,1.0,8.0,48
0.3,3,-1.263395,-0.129017,0.0,5.785739,0.723288,0.156855,24.157885,-60.563592,-89.369041,2.971803,0.714286,2.428571,0.3,7,85.71,19.4531,5.43,3.358498,1.25,7.25,6
0.3,4,-1.630195,-0.170445,0.0,5.477578,0.88533,0.206422,24.265735,-61.65319,-87.841138,2.242414,0.545455,3.0,0.3,11,100.0,34.9499,13.27,4.774637,1.25,3.25,46
0.3,5,-1.465555,-0.1501,0.0,5.115671,0.801391,0.190112,24.638876,-61.710115,-86.060265,2.302633,0.571429,3.428571,0.3,14,100.0,23.518,9.14,4.347633,0.8,5.25,44
0.3,6,-1.711345,-0.152847,0.0,4.62662,0.743588,0.186762,25.046917,-60.740862,-86.795239,2.15717,0.529412,3.882353,0.3,17,100.0,27.7841,14.12,3.5643,1.4500000000000002,6.75,43
0.3,7,-1.898479,-0.160978,0.0,4.555648,0.747407,0.190785,25.225546,-60.699657,-87.038625,2.469575,0.526316,4.210526,0.3,19,89.47,18.9311,6.58,3.54783,0.8,3.75,14
0.3,8,-1.876087,-0.159653,0.0,4.355696,0.736423,0.189567,25.44974,-60.77672,-87.198828,2.400666,0.5,4.4,0.3,20,95.0,19.0932,8.55,3.422564,0.8,7.0,37
0.3,9,-1.786749,-0.158232,0.0,4.227373,0.725151,0.185749,25.697096,-59.057572,-85.980937,2.415502,0.52381,4.619048,0.3,21,95.24,18.7243,8.1,3.423318,0.8,4.5,33
0.3,10,-1.818471,-0.158425,0.0,4.108499,0.707848,0.185435,25.979137,-58.858163,-85.886169,2.402518,0.545455,4.863636,0.3,22,90.91,17.8093,8.09,3.264014,0.8,5.25,35
0.3,12,-1.619605,-0.143293,0.0,3.878658,0.663633,0.172254,26.705553,-57.484585,-85.492509,2.154676,0.535714,6.214286,0.3,28,82.14,13.84,6.18,2.802665,0.8,7.0,12
0.3,14,-1.464082,-0.132512,0.0,3.819182,0.622959,0.159051,25.245569,-62.12308,-85.843003,2.43444,0.575758,7.363636,0.3,33,90.91,12.8968,6.97,2.740546,0.8,4.75,18
0.3,16,-1.431059,-0.123876,0.0,3.484001,0.581604,0.147472,25.34059,-62.473946,-87.128402,2.307802,0.634146,8.926829,0.3,41,82.93,12.3828,18.95,2.053802,1.4,7.25,44
0.3,18,-1.42167,-0.119847,0.0,3.447563,0.572573,0.14434,25.804427,-61.575625,-87.522623,2.294525,0.613636,9.522727,0.3,44,81.82,9.7681,12.64,2.221187,0.8,8.0,41
0.3,20,-1.390848,-0.113008,0.0,3.248765,0.551793,0.139003,26.256917,-62.260279,-88.660008,2.178862,0.607843,10.882353,0.3,51,78.43,9.3774,10.53,1.978441,0.65,7.0,40
0.3,22,-1.333914,-0.110223,0.0,3.174316,0.543443,0.136258,26.487649,-62.357314,-89.435619,2.09939,0.625,11.839286,0.3,56,73.21,6.822,12.2,1.886335,0.75,7.0,34
0.3,25,-1.290772,-0.105778,0.0,3.079352,0.531881,0.130262,26.394966,-62.560405,-90.531085,2.002697,0.6,13.523077,0.3,65,76.92,7.9209,10.75,2.11971,0.8,6.25,32
0.3,28,-1.199206,-0.100409,0.0,2.948735,0.508084,0.123206,26.311734,-63.330175,-91.223151,1.914052,0.592105,15.486842,0.3,76,77.63,8.5356,14.41,1.801399,1.3,8.0,35
0.3,30,-1.170217,-0.096448,0.0,2.950662,0.498686,0.120349,26.070967,-64.15138,-91.364063,1.853381,0.583333,16.845238,0.3,84,78.57,8.6871,15.73,1.649527,1.3,6.25,41
0.3,35,-1.135949,-0.092409,0.0,2.844573,0.482771,0.115347,26.31099,-63.460581,-91.110191,1.853321,0.610526,18.757895,0.3,95,72.63,5.3726,14.68,1.403812,1.25,7.25,34
0.3,40,-1.089771,-0.087826,0.0,2.925333,0.474167,0.113043,26.802446,-62.385165,-89.75829,1.878627,0.62037,21.046296,0.3,108,72.22,3.2576,16.11,1.181674,1.05,6.0,39
